key,subject,stage,win_num,electrode,time_index,window
epctl05_n1_win_1_Fp1Ref,epctl05,N1,1,Fp1Ref,11670,"4.001745056257873,21.935812776493957,24.167195781727266,35.34145542597647,31.12744006841159,12.413299516107763,7.02937114711281,27.075421942384523,26.325931772640413,5.8149737998552915,18.057763453790674,24.002183901532014,28.005117988408614,24.196733000650543,26.0824695269722,24.17832952557195,4.222061665976611,3.2210485516974448,13.156189409505915,14.741376112104494,20.4558337905936,36.31782148591354,11.280688350437137,-0.4783010035775534,29.04370318165284,6.341355917353005,15.506924830968169,21.33700458184465,1.5989158986259497,13.375388280702891,-4.165517141191131,6.645894412712293,52.62936054427732,33.005985960948294,18.453483130344075,22.268308825505013,-6.899735933660653,1.5698590596824196,0.6036872126263494,24.32254105924192,34.98970721132896,-5.064841140703678,26.53631317685058,27.263155660034222,21.146962373519727,26.75695250387996,19.963967052909208,6.247790956547209,12.90340434268737,11.725029869465356,23.78720568003645,25.770038019459673,7.228549945239718,14.346285702283712,39.82049601715325,11.525808093449811,6.383221631475331,35.86463091800983,-6.925417414149873,-6.618339562560209,11.651984713868568,16.803802719522032,16.990851637858444,-9.1950923716678,15.32282709211755,16.54558447238204,-1.692118916491881,8.488037816593515,0.328658198623402,17.92804017249926,23.570681072463778,-14.791697291219434,2.0963417416542094,25.223246820072262,12.316505853885195,6.5263196804791646,9.149620664990392,34.22778021769132,18.60233141190278,36.171067788111586,51.58054794073095,9.397618523701768,42.7019392072862,-23.329944054713298,11.432771259123562,53.544318445150004,18.296673798062074,31.93714990539681,31.106369573846738,26.31141703384831,-47.855314291337336,-3.956799644046198,18.623317958152608,0.6193013197599531,0.8559221901585017,56.09699893874808,-6.624604009660947,-34.08722101930116,24.31106077860993,-37.16573524997193,-14.503585356114527,-13.471426662225078,10.803851914964484,87.11999912196177,-38.140205622368875,-31.457595587664105,13.169052434217438,-13.302223590455998,0.768172625998512,4.204851219927053,-7.332659078064753,-14.778121353500609,-5.060709366351811,15.546766175272975,18.48270778656599,-9.630386389705512,-3.680892379983716,3.0278471558457563,-3.54958315996413,-0.019555251965931116,12.396277777063581,11.470537317647128,15.910201640767182,11.503462659547363,9.62400387585989,12.39862748014778,9.912632424013852,18.40153284638089,5.8135501665702485,16.41791376237261,24.914531330553977,28.48546448326647,29.434846477640612,18.30250657204084,29.3311135215194,22.406450001527332,9.955343761041034,10.859977472489385,24.925544704335497,22.382952815036838,34.21130255172075,31.78187245387537,26.66118649882264,28.653077630391916,31.101419400133377,14.897081078601058,32.43117400715962,26.866842809928087,8.770948842179452,26.68267548103507,28.45872619990678,11.907483856791456,19.230157836582237,22.263014765803774,17.64482458134447,9.281785784306283,9.05006285409847,28.20277193124948,9.222353385956916,-3.4946028165268808,0.7932081905894858,16.638500883057745,11.14969993034646,5.337837889342176,18.483838906097766,10.511487408308918,-0.5429198258713811,20.11810930046705,5.467431155242482,4.477614106053893,22.641920164112598,14.53039382627775,8.318356539833859,11.392581345223388,20.26670244878079,20.412589384671897,1.5501803540800514,13.610846769188239,9.650386994749468,-11.501620815344449,12.909642653106872,1.7079174053402237,13.343277762910564,-12.08149567286773,0.24668912041650737,12.142365001033994,5.077513218910685,6.772687010752692,-2.907655811096877,19.53944386578191,9.854542509262869,-12.79346880670142,11.633840367248304,3.7356900358427527,-10.540414006539297,9.307491490543804,9.034830427565796,21.113097146249213,13.010094336616856,6.954989250115804,11.428617473610405,12.444229090743121,10.566402137942871,-6.704185233303174,12.220389647912867,22.531307112182798,-1.0620932482175478,-9.834687601601901,17.755888450165326,11.933447264147047,7.188853990034221,2.274916514994943,1.260955077944326,2.7728527774350757,7.320697597684893,6.544616773530805,7.477272170968322,2.3345100521968116,-4.117471657386238,6.513729177790282,-3.5209480091210885,-6.669872175598637,-1.123677238000367,5.634783889243,11.754269175360646,6.131716150817276,-11.987663869679059,-3.090072390816667,-6.3313952330200385,0.8150578319075115,-13.98162118394368,-26.426177852994865,10.458078931752494,-3.2811968652564594,8.10808647730988,-1.0369413019639233,-3.7559023399480687,9.28302505028384,-23.510350841895765,0.5713500119200748,-23.83932441399179,-2.7238251441135195,11.355399414309936,-19.437539240160785,7.87992768496332,-26.965080088285657,-44.372032635718426,-3.1832765756951944,-3.933834946170762,-42.11496539463034,-47.3863025527985,-1.3327876191285257,-39.83863643578325,-40.03086979315903,-14.022348777057651,-23.234084265571294,0.578925481761523,-37.59255239102785,-80.70873766522838,-62.21368404936372,32.65260541405223,13.371047567506654,-60.87313936608978,0.11047624828267591,-4.114433767500473,-38.11839810261812,-37.67468710906963,-102.07485992040489,-26.343475497092832,-30.886293696337898,-61.00012181804603,4.500598386213301,-16.842360509550833,-24.393263322732118,-31.310753029508366,-66.27804243586347,-114.41402251952303,-69.95262280496927,-22.612485721918095,-10.795165199029991,-13.317206574976035,-23.68992426104081,-1.3432849007250147,-37.1791981507243,-121.02927312887778,-23.918967220138253,-4.13777469084186,-25.73502091353566,-91.54671719501225,-64.40300415844894,12.332589644174215,-31.521626406497163,-17.550516588329497,-22.65681984974673,-14.598016044189562,-74.15312653222753,-42.7434240928035,-21.478876470069096,-83.40527102043478,-50.434400291004714,-0.3104305773356132,-18.04094385282201,-20.312704932846618,-28.872479118940223,-10.774034352486087,-21.16407004299509,-53.02386266164158,-31.30445798225395,-34.366968317105346,-71.3834526988872,-2.84002430822463,-71.3052182680332,-30.78786108948166,-96.21371449675183,-167.38651813359286,-21.18485482533922,-1.7905999528470011,-32.48330097985156,-38.59798373461802,-17.02179909762548,-68.96113824657265,-47.800493190880154,-41.19469464313669,-29.63649133054591,-24.361390021646937,-16.679514719208953,-37.31362120270204,-92.9474395698749,-36.91200300160891,25.1582218485286,-34.41170000004427,-19.944416718991523,-62.86871263555429,-70.38658870451805,-14.525251785469147,-29.849554274765975,54.93505574351895,-69.69398626575125,-150.0443063686554,-6.918267190682726,-91.09088387257825,-17.09492743003694,-74.18590905068822,-70.4628603309004,75.90718643271381,-103.77113085094933,-53.97008110317118,-17.537788504692237,-18.26903751786842,-116.18681345203781,-99.33728448415091,-31.735809120974753,-62.84468945679516,-26.110569443655166,-53.73280484774505,-64.3643988928816,64.5491201432483,-117.9056754385745,-40.73579566392667,-25.689968309184113,-227.6537850653615,-27.23254366755958,-37.01660722051454,-25.122802954951695,14.9729700519375,-92.64571846637449,-57.29038380721142,-44.8230442065964,-50.55090906287019,-99.03055822789841,-79.02784367605821,19.356623808283363,-45.98945035027064,-109.23090745036939,8.061747697548055,8.807214223977047,-91.94822324607257,-54.2156467495737,-64.8841716851913,-97.26701655652832,-49.86018824018473,-12.306250739892215,-61.93981917817491,-7.146970613667533,-22.0601880652764,-35.7841606928705,-20.476956831469693,-6.042120352271636,-116.55432870516307,-21.18070414174417,-2.38308147105856,-78.57429502559668,-70.72213477036165,-23.520738232023216,-17.811423886506304,-6.233883587282065,-11.759097607817262,-77.93402693999812,-62.89176482374988,-10.608008354134297"
epctl05_n1_win_1_Fp2Ref,epctl05,N1,1,Fp2Ref,11670,"9.974971511677397,28.483540699277363,31.841466594988546,41.32413907579452,37.3188695788734,22.05243784286162,12.583336654011894,31.120552074803918,28.294398096996023,15.136111183293027,28.903914969200564,31.30857747702548,30.28176470402725,23.26754460597166,26.262350605497907,32.208917116481786,18.07991548018288,14.150843099762762,24.44817028547527,24.585009203491882,27.01613957935551,44.706190815346304,15.291183383452235,6.7481442798736975,40.15356044994841,14.596365066114387,23.293556748199272,29.462278403779795,11.737004368568078,22.202024821465375,1.6080806672638084,18.175726763632643,55.98237796603151,41.304108237961444,29.333842808848043,30.13178344212952,5.690195972750784,15.741048050854921,11.097929554391403,37.71299677870155,48.38995387279977,12.408322698413034,37.50326120257916,39.11352993826116,35.870124732984536,42.00371374500304,31.3961667675534,19.96318978282869,26.76724508853411,24.34784289363827,42.01421650340352,42.266950633686555,23.149370184210422,24.665180593346378,49.11974036997195,24.429336997384123,25.623770493342878,47.5239507585071,7.3149671781695,11.715720460694227,25.09985017873995,27.57723493584524,28.737940845329028,7.571545467078268,27.252187524805212,29.715730887914802,13.347553229115553,24.988813518965127,15.948614151528727,37.96907847750142,41.635285641644984,5.174065631831036,28.7818467843167,46.153122149106,29.845357289306385,20.56084303753219,23.714186654017773,54.45449830157565,47.450523159685396,54.970763998559484,58.82854730602588,32.61995968478569,82.95072934373786,7.217040091115418,49.918848385994416,81.4425089336264,28.76546675402366,97.08310506121128,64.90364953457036,71.63671688016801,-26.910621801497168,23.43832152240449,79.10026775971167,9.405583069501033,48.49176814579132,109.86147474993554,29.124210228696445,11.319152393813901,49.16636306778358,14.691142490118844,26.00411993242474,34.03071989749549,48.4516112164742,145.09842405378512,3.619694404857625,-0.7043226635809506,72.35990722854821,22.0095020471252,50.356421276756166,40.714638630077864,36.24174424689092,36.01222883007122,39.82124626652122,65.09543155742718,63.70367701007912,32.239132560367814,40.779076241245065,47.64642811953755,39.29869421204516,39.68180683574757,54.152675032795024,50.117959918524406,52.40528000796802,51.83295847365418,43.44162729371798,44.723821623978644,42.3710672902936,48.14556619709247,35.343594258009844,45.288990684515014,54.01208504048162,54.63312094612086,57.66716309186626,48.85898440467901,58.625832617824265,48.54324861720069,38.4417568768448,41.625577951559414,54.62665490494839,52.304304662167766,62.65221433568167,62.892006746255376,58.31004235561129,58.05407006177046,58.33363517410765,42.23408241444506,61.88580580049455,60.35686527512782,40.31571577024487,52.209243672189245,60.63140371181178,44.864894492752576,49.64682607383134,54.75156557294659,52.67795978101379,44.69228531038188,43.86594650109742,63.84820890367145,45.2815078313776,37.75972668757633,42.10247558761642,53.122898015217615,49.72117139772228,42.267374831293125,52.158634516433786,46.72778967326131,34.940452459993146,49.22312559095939,34.776341539801706,37.90050363652769,52.92384916409758,45.89183649127728,39.6876744393367,41.317951861518786,48.63033167323653,50.32757178556606,37.47088982000194,46.91608828725335,43.34895976132931,23.478994247528185,50.69847510108883,40.89468418391671,49.750513639524385,26.942895317069095,34.18251123181926,49.918572448690725,46.80797348355446,48.95424717242443,42.18089755351523,60.68051402580072,51.90400695005162,37.47715563437448,53.5839889797492,40.35887922788063,30.185436477940087,49.709714979270345,47.093442941812505,60.68331586195243,54.050196242119064,47.41668609229376,52.77882038133563,54.18355779695724,53.288985388022446,33.24119948790714,52.40848475909909,66.95718318735518,41.081578338994824,33.19094363836036,56.36535303720969,52.90441095828637,57.138137190205256,46.14547873613506,43.65107033306944,46.85793761737356,48.45189532921093,50.35773098800111,52.64810024832367,49.22278856770925,43.277800219183355,53.977565192197154,40.5479310934821,40.17231024955806,43.5803648627393,46.93794991714094,57.01875759078952,52.45793363869247,35.15925450338795,42.77116283054981,38.67101690752659,42.87312035666989,31.388552328468542,19.92729696764968,51.74273519065213,40.11787056104474,50.916652656009745,43.87167988596118,45.09690816593045,58.29875383865947,23.84796688086576,41.82697627223784,17.497564400197078,42.42161649883175,56.52295519164814,28.136862282873842,53.52769211188556,22.542025889272516,-0.24036733949225877,37.29023770964033,41.399520450621246,-5.989209307043647,-4.017282104938729,49.02114775893105,2.256021960363193,-0.6025824983126682,27.101389168362477,19.455922595011767,48.422457072100876,4.70159848809967,-42.79485186669691,-18.65494291981842,75.3946870231292,49.38288709728122,-18.31354129260707,42.805244334588046,28.8414750206067,0.9287524530800696,-1.3670920157921675,-70.40264822177907,13.617679918520388,3.475336822171309,-22.715887348580686,43.25797581692672,21.132134422060226,18.491900490510968,8.157808988758333,-27.49835252560815,-77.75137698118307,-31.322288081579384,17.031010176836677,33.154992824447646,34.704925153114885,20.304378827141228,43.45156668197279,3.6311506963711544,-82.69637572977882,18.86481996181736,37.395645974796295,13.907304027378125,-52.66229500002613,-23.484089898352654,54.86969965624512,3.1204292585943314,17.67745677331101,12.670957328431287,23.602989152602557,-38.45827677374405,-9.597760314489964,14.672740743673069,-51.43393739867071,-23.784350902937053,28.88241960684499,8.998076266220595,12.46011016081752,3.8727515769638408,19.89703774712409,11.180026081807581,-25.69307183448638,-3.516611450676953,-1.718211584589059,-40.42512696946109,23.179963357568173,-49.088996584696815,-2.488248818036112,-66.91451283786598,-142.69181815404443,11.49638904138747,30.448734386379478,-2.9464179513655373,-4.427213425106326,10.517460879216188,-51.58567343955306,-17.691896400303907,-5.563189622082295,0.7979776754699363,12.444209848361453,11.249788003017862,-12.84448088948565,-77.37434215777863,-18.03259370861682,61.2756219618899,13.301601989908029,25.35375536642226,-19.12724232215777,-47.43709622579296,28.71048503569924,-1.4136991006915431,89.23063552712973,0.03298074597768934,-129.93123694720794,36.21151700683151,-62.81218720191427,5.717427470903505,-17.009595513305435,-34.00633395689096,111.94326300342564,-48.467540995506276,1.1213886004871272,35.89145721901639,18.07138483512429,-98.54391303999392,-61.13826280682791,31.376555441141612,-27.211264796065638,7.006595769941363,11.694942988439518,-36.612511754312166,127.22679602234417,-81.594172529118,-33.65554340349088,31.64066413862366,-190.10321565301325,17.146748719924418,1.8894035290612723,35.18644346781362,41.574022562449635,-52.65416016008117,-4.162910840679132,-2.861129490276258,-0.8191369499881088,-68.21270251555448,-51.66127341889926,75.94003627682343,-11.788251998015893,-69.68046421319453,76.5570446324321,63.63360216256351,-63.750981842986015,-32.964091665685295,-16.144775604248444,-55.46913851033932,-18.887100439437653,23.704935299689023,-24.181485158688545,26.164278901982122,6.681312075313958,-1.4004782630639732,11.534186457356341,17.376677703705962,-94.71437885901719,10.125540453864826,27.42468529901726,-67.73067934622284,-55.24945406441021,4.967788159717772,3.8008593194376026,17.958955105489487,8.932497918482941,-59.310348636617746,-43.046390432380115,6.05673920028653"
epctl05_n1_win_1_F3Ref,epctl05,N1,1,F3Ref,11670,"-13.065707824882882,-14.436027429807206,-9.973314192480522,-8.318565113995886,-8.065480886813742,-20.045785916657536,-26.53289213617363,-12.495559611538114,-3.985820698593464,-22.169038643871314,-8.573984265468379,-14.072343442028744,-12.688623506577672,1.2651942250577843,-7.291563596704307,-13.931603853407498,-18.583181899610974,-24.900038596812937,-11.926554836195084,-13.25499023279638,-14.111902459529235,-4.184043067893489,-17.553965172194356,-39.606900085777795,-3.2679008110744214,-21.486386233491533,-40.96146481308002,-12.825413883465552,-36.43877263365775,-37.25295616209531,-42.05089698897084,-31.668681457766176,-2.7194819992466557,-20.44249464532168,-27.09862660058356,-28.32761844192605,-35.95791365550927,-42.50833336525253,-42.20814445467616,-23.087332389840583,-28.168311420682805,-58.459381161045336,-34.93270781840607,-25.5617529776351,-39.168948770967056,-37.914875507510715,-41.39977993835494,-56.079246337016016,-57.440000658070595,-56.07452672477871,-42.744143610550346,-41.94128617114646,-46.56441225863183,-44.484063047098346,-20.591069040938486,-43.675233711639244,-53.23946578952006,-40.290393582215444,-70.5703836418645,-64.19224783418038,-53.260097434311234,-31.208802447561283,-28.33896928288544,-56.801199557061935,-47.190289787300955,-23.70648537558663,-55.72271293769042,-53.88450126460397,-56.977448673776934,-45.645272933799454,-41.883084517390266,-70.20299062178512,-47.8729651268341,-25.38956306853611,-40.01965445222305,-43.38703305805645,-39.40753488502667,-38.316342130357064,-54.06543118683313,-58.091750803334534,-37.25551191362335,-47.106452603493445,-41.84772816063078,-66.12915551693601,-48.74895260053008,-26.52084352432653,-47.52516610154187,-44.72720361361411,-41.750846650503,-49.15339820298269,-58.84219827770675,-68.18287737605864,-61.51623365681781,-52.42741434853151,-55.21489460504024,-37.17703717179856,-51.02654855561668,-61.479496198233576,-57.36109187745808,-63.57845519952307,-58.71136672164676,-58.63387760538538,-55.57624876379317,-45.46595933802563,-64.90890435458489,-58.52888291928891,-53.83176312735492,-61.08605705846177,-57.12536658062784,-57.740910058428206,-60.573926703693466,-64.43370645448354,-62.27143962688623,-55.577674374833975,-55.33241259962388,-59.29014056944539,-56.562268841416454,-55.301455739372685,-56.32122655247115,-56.53754312969569,-56.350124558409206,-54.182848385786215,-50.98787017614363,-55.524076402652206,-55.12629566527676,-52.163802865219196,-55.900646617714344,-52.07555589176321,-63.478169219300405,-57.225815020109,-48.883853786715044,-50.847677001840125,-45.689856781031004,-55.7044268277359,-50.77032129391087,-50.008566659361094,-66.3618663834718,-65.27398149621828,-51.09878599219601,-51.29296399473473,-50.28387743909291,-58.72491445375982,-56.21825399112596,-53.8640368223184,-54.981138582774555,-65.44181631338682,-53.840363391490875,-56.228375945743714,-71.35204457216514,-55.76533242585171,-54.496604512598026,-66.40105053941771,-61.00623300630504,-55.40181330943687,-57.90047646534963,-61.4486573730825,-61.87592763997597,-57.98828725917368,-67.79397389933013,-80.06738490084061,-78.50638269403905,-57.600243838186024,-63.36864065485844,-69.27909823632078,-62.52876027210912,-66.3360373912784,-70.81707599954926,-61.339497904152715,-71.91356864683479,-69.86756620086159,-55.68252539888148,-67.90693653799177,-68.93453041980048,-64.86918888787618,-57.196600999945005,-57.747221237639884,-66.68177146502737,-60.685571742998995,-69.31185927658696,-87.53551224281887,-60.010871854606414,-65.48227844537779,-64.35830848174301,-77.18762516834877,-70.44044815852202,-63.47341688749391,-67.0725251278197,-67.5823271509498,-73.49859420794502,-63.90379238594153,-71.49487934264555,-82.39077432182219,-59.73370147962303,-69.06895940058946,-87.24454935474046,-70.96650136614538,-69.76481846596562,-63.63914179812443,-73.0808849536919,-77.1538743355552,-75.64475709147607,-70.15183982910102,-71.32252797417625,-85.15431202990766,-71.23550617545601,-67.12188599847721,-81.09969877996303,-85.25729661035066,-66.38975769356182,-66.83610677639037,-80.66635886785818,-78.71400110607021,-73.57949772324783,-69.4326383445108,-69.2049670511282,-70.56699322717328,-68.31056172329885,-70.53185705450744,-83.57297679214253,-75.02213619316815,-79.2118962499538,-81.47587129844456,-74.31608990148072,-73.09173575371351,-75.86931184387406,-79.42089507446623,-92.88974904971255,-84.28000351915296,-84.18624384325487,-84.74432838979084,-95.2921512250494,-102.34104559689445,-73.20647651791798,-83.18957173021165,-76.84353251079752,-85.1173841908589,-90.49668374034883,-83.1853323366326,-105.51731706118143,-84.50101911645054,-107.73349884350537,-85.68719587205442,-72.23431010479803,-104.18266438202629,-82.61206041796542,-109.9289598351483,-125.0674710930228,-88.85566638983802,-85.45948914919364,-126.21679906206224,-135.2632723247578,-88.66134739939254,-121.74341159476,-126.04573417559976,-103.55991075967222,-108.5864075393091,-87.82303198650813,-120.3448240918965,-161.08730991125566,-141.42214416888714,-56.21765745825762,-80.25393993150134,-143.68536598728156,-91.31388901892362,-90.4657350361028,-123.3197354471679,-121.15790055415621,-182.639562395245,-117.09015939609588,-113.0433094567325,-145.750867877243,-84.04511295470422,-104.84176199183295,-111.93945755213986,-120.8998813468519,-152.1587362964291,-198.15902934481068,-159.693240864099,-109.45056293622211,-92.92741899898314,-91.69354940349434,-108.2771411137445,-87.32035303504166,-124.61449365953173,-205.87991581971133,-108.98923573298363,-87.34266250033573,-108.98095829705981,-174.77168644407848,-141.93444309137598,-73.35808123058455,-115.12483456257287,-100.100767827953,-104.80660242361796,-99.09076951990447,-152.9204011032488,-118.58398871729663,-101.3638666144584,-161.99737773768464,-131.67952415819568,-87.81416750400822,-107.63989617270842,-105.52759200691762,-105.98616105661448,-94.6674812287705,-98.3610782162091,-129.6210376593866,-119.29928785207787,-116.3084859218661,-142.87739099750561,-82.48137617610969,-145.59591512298547,-104.99576436711561,-172.67555967568197,-244.64633293449137,-106.61953121916883,-81.10558087623617,-116.96420882132453,-122.75631174307297,-94.7811108702445,-146.71330575349342,-130.22587543636294,-119.71663039117844,-129.8700009921678,-124.85919954944842,-106.95377906224084,-137.58685598602287,-181.70024238970217,-132.99445059930142,-87.82142745875532,-120.64284930126686,-137.31657175254134,-163.15813165556807,-112.15180466353536,-95.54566066982737,-142.39190747828033,-101.76830134812245,-148.70599907679113,-180.65933261000072,-104.22664118921658,-136.49226414294327,-128.45178523716012,-170.69284069043786,-132.8663750919578,-50.99073734680793,-142.0213892608721,-148.8078742151638,-118.62883435589191,-80.22327596646248,-205.61350878056106,-145.30000465276513,-116.74898762306994,-151.9546490984803,-112.76014060582284,-122.05489534794407,-135.62224244910342,-68.35266248226176,-148.48211068856588,-100.55032132666535,-157.85144902691428,-244.3699656692343,-64.4275174638653,-148.83286243865837,-155.46993796510483,-69.77399716675986,-122.52660345603016,-141.61584619668997,-146.38854596154255,-111.69463415286455,-159.9747705553437,-150.39022704213122,-86.96668315439283,-94.8562987046864,-170.636164215571,-134.05294846308104,-77.59600681717937,-141.35923416578515,-131.1750878150854,-140.58284676059293,-164.9926281855213,-132.41140552989796,-110.4341361167666,-147.8821871691666,-89.31593125657442,-112.10510242456344,-119.69947020118073,-101.3416252305069,-97.27901365872377,-198.84482785231395,-102.60650680547427,-67.60230585257501,-162.99223128704202,-156.73106415178862,-114.52575018733843,-110.742562465724,-89.85096240710297,-90.39466886186707,-161.40625438681403,-146.30969175062486,-103.20808050515194"
