key,time_index,window
epctl04_w_win_1_F7Ref,4770,"13.598996211059433,23.683912382731386,19.580227267482275,19.567471890006,16.26394830646466,20.392078439483335,19.830520923072857,19.738294652517133,22.82393170942049,26.129193670942318,24.62986207828997,25.250302341440584,23.663084729614376,20.569735348298373,22.41308605649593,20.509262901163005,17.258302453994894,15.184762042858502,13.93166867424453,15.358571086238813,17.62639211545628,19.49705775391869,18.264114600497027,18.343516781821165,20.193059090669426,24.04436088380926,24.915331060179295,27.946227588468943,34.676432072988476,33.70895126078331,29.666017874694838,31.87580518036433,29.007524034160618,25.844052259708395,21.678045312100018,22.296037384167285,19.37845063848296,14.253724645607308,15.393027161203696,14.92640643768141,16.484495002043364,16.347209830971465,14.2300085194639,17.926516124021123,20.988146321848475,25.11849090133074,28.763387961443474,28.818775066699985,30.678416323466877,25.387891882564396,26.172231002929138,24.914177396246643,21.70916603205677,23.337654346944653,20.74567231806068,24.736962403311818,23.721260216052833,20.687502911286813,21.512829610725294,20.841699059317044,20.796269737054,22.00115830416844,25.456726142497434,30.69903954624606,32.76182957042465,33.102177940356505,33.86949953497219,29.864444776769957,29.157024270032533,26.675607859334335,30.591327672016817,26.938920487884932,22.13216642334269,26.365089857022504,21.976379966665853,19.593473208161747,15.65405092077885,14.547874028807962,15.590114442554441,14.542141676679334,16.839979503047456,16.128660433907378,19.27380339691611,24.9340863110136,24.13226720606722,26.69622577488338,28.55844455671018,28.042740742270198,27.967116217106607,25.95525805488964,26.044200588361047,26.398031838933584,23.853492191032736,22.16551897107267,19.892468401705894,23.541612128418876,20.23001885432858,19.841002346591033,23.73747447359495,20.718939729102566,20.003202024465754,19.833502552400855,21.966372166598237,23.064788425129663,24.377307934819267,24.412130218058902,24.462508858542577,25.82282880387965,25.66822638849341,26.86913385989656,25.483083573390125,26.143049308136444,26.544558031501122,24.223470949338342,23.56823922328977,19.896798080429797,19.448451349049424,19.524553122747726,15.473233945047733,18.34682008225544,21.56835592078153,22.503645380199945,21.656273405939263,27.652078008283972,28.94487284635828,32.69589408496921,38.48615400211916,36.1025742972255,33.321702048068566,31.259594667496845,30.988673344479203,35.25428369898788,32.31343313084288,28.148394019258298,27.70693158419979,26.81375452539174,24.035390058114448,21.002344843809492,22.488114105116072,25.00774018942094,21.95626018610493,20.87883024249335,23.340705209009005,21.867964707956908,24.751779070406105,26.30173082745125,22.764630490083388,21.717288383528718,20.571868710326278,17.197659766828018,15.487646473913598,16.039496277428174,14.816805017570735,17.63890656939822,18.326352571049583,18.166452171096005,21.48544404730838,22.63908426235265,23.40939572341607,25.189264203624845,24.482294044393022,27.185841791259886,28.0050315451806,29.959572239556998,28.242019211318375,25.075678561428653,23.31074350763884,23.05359623964128,21.5914608749058,19.798276608436456,18.364437541819687,20.77522328460124,23.175989763104184,23.76419724383983,23.423003392044322,22.56712729679756,25.311039065696175,26.558691665599223,29.045213574472797,30.48427484089597,32.35463022349891,32.25227774338853,33.21951219888487,34.98925401305027,29.479301482624674,30.26351238061494,27.558912380813194,27.31474477149796,27.396736922995682,23.39917441051078,18.800158930547603,16.874722565118706,15.390024834220366,15.46194252337046,17.942501887730003,21.831325872170876,26.140423072743484,27.56519958758437,30.240634369239384,29.940661234688363,33.1019690244717,33.37845663173836,30.109685233350323,30.385306787468767,25.925096215004725,21.2157577852642,20.00149981279569,20.566200570789828,17.272886129864286,19.77189978238832,19.985228971152804,16.546045830452066,18.77826393142223,21.60809727969465,24.048734926028427,26.728859693084647,28.427426212549662,27.825714099354947,28.455366231124362,31.452323492178927,31.235062733800522,33.5302638380031,32.41698664720876,25.005725132834336,24.4945202821124,23.762931153797062,20.983063061724756,21.146312604774227,19.516568721946815,22.622058831924914,18.362244663131772,23.01628299739971,28.578823807463476,23.416485571471146,27.470005017164116,26.284008823881354,29.477200202798066,32.1026976324115,29.472111835871683,31.33634981073272,29.429160599048316,26.765518808695564,24.329829372346612,23.34373525128103,21.114872891379935,19.323478897760936,18.675786384218103,22.617336583898897,19.395112883645318,19.94470975333533,24.613103959002697,21.864719666269515,24.149459775718558,26.847534766280674,28.4506217565955,30.25673673360953,29.950101642066805,24.828462264508683,23.12151224568278,25.130186583145854,24.12116543891301,27.686277513329387,22.694560954891287,18.254147560955378,21.460444253246887,20.084103518279427,18.63879266924575,21.458568548964877,24.524540836462794,27.87049099488076,29.389338619735444,31.10606037730676,26.71064042400287,29.649163390899183,26.99255793713867,22.28674786840911,20.528215380905884,19.76481610852161,22.954749888250614,19.828821261565288,18.17090472272196,19.98803194229788,20.063429610143732,21.133293871493407,22.095788192359706,26.700828814862255,29.4645658190883,30.341613588921586,31.18110192825154,32.07034874960906,33.40858216237709,29.58174162870593,27.73618080248386,26.278948705706924,26.299855749930096,24.04871836877524,22.88971751154994,28.071909363604362,26.999882272318192,25.145923271218187,24.664958734546545,21.167458041596788,22.917741288132998,22.756182717476126,23.238905759049075,22.320908778260087,20.96554964730641,24.03008520899457,26.2109226631371,26.092486488326372,26.31743565080941,28.20661190144398,25.571730236311073,29.04763698179009,25.939189427132153,27.11287738989324,31.037851147811647,30.163266729426486,30.016785794765184,31.638882673180806,29.35265722500892,23.77013848191214,21.40742267776389,20.873978379106838,22.661826936085426,21.384631389168597,19.720091432623967,21.35706267647892,19.497214696182443,20.34710690414854,20.450655823065137,22.776965103808653,26.664298145394234,24.45079494100568,20.969667829697816,25.885245327285176,24.097767079718132,20.87313925509816,20.28490458575938,18.930921710788997,18.167596857148705,15.609231301445584,19.626277426933147,21.449316259748127,21.068015245551162,21.058343710558656,19.88051606370895,20.735318842907265,25.30265719120868,24.33923086807945,24.248640460311414,24.758366430706456,23.722613460353145,26.071959438921077,25.25723866977319,26.19673618879498,27.432243411633756,29.984625919100434,32.17877010037204,26.18684942288403,24.252069838996555,22.958020724506923,20.95195932701024,22.98039852534764,20.820436430705634,23.114750036913026,23.117215593288023,20.99815342538246,21.47985168320433,23.802963036532923,26.11224978472608,26.00457315686048,27.176524714730746,28.987158208899466,30.086709702287173,28.833277170841477,24.29267194881623,25.814114327416597,26.819721365141323,25.54636403402857,24.48090788417894,21.82164644275007,24.33433330726446,24.443858110614425,21.49650896620445,21.2011651536184,22.429902254369225,23.5942753888276,26.385411672561467,25.78449357126836,25.55853585739616,27.78915050542337,27.782954750377918,24.61097478362646,22.96089991393827,18.87030480308445,16.27460132507853,21.14613067367833,19.54561997923081,22.89333251494871"
epctl04_n1_win_1_F7Ref,3750,"34.61742066676555,60.31396406994774,51.17033880864685,58.09603967654488,59.30625389097737,59.50115732921554,55.959588832457854,56.83444998910855,58.16485755761638,56.61238323538573,54.74613646395915,54.35320498085542,51.17264845015007,52.865231720157915,56.72901607381573,57.27938795316866,59.33542552567092,59.40198986923214,57.1561408374113,56.12211683389838,55.99735192566991,58.71175020149369,61.354611871193256,59.53273232844032,58.72686255870837,56.1065028633225,58.14142386419064,56.89894508851435,55.57734695289685,54.91507468985551,54.50423617905464,53.80939415985133,52.463621105161806,54.29465846517821,53.33630311080011,52.49218024166788,55.40302638534409,54.995727071474555,51.29851560428389,50.88684382098901,48.319576558637245,49.74223633276151,51.50930267016149,52.47218279314749,55.0680573691738,53.17236838588592,54.127997096439664,54.585751806509634,52.26487533819875,49.18363515296125,49.5274456598209,52.15232637859363,52.44555472599246,49.135562623139435,51.59866302445181,53.036762570873044,52.10185792508797,52.60381921321545,48.437808378087,46.41996369694969,46.6408679669208,45.67741523933299,44.91214254615865,45.407619563418685,44.843452360904365,45.74603058763556,45.95519827863809,43.49515043618726,43.463869703255654,45.38070498422817,44.14314228883925,44.10977462079059,44.993205677906644,45.032564530078616,45.16276168134368,41.85182707472653,42.47190756833676,41.3480832187831,35.856393012197394,36.74752613107314,42.28478108853834,42.024135700404784,40.96636520949528,43.11874381947167,47.66196157562076,50.36677716448345,47.89815284653615,45.20139629146666,45.19466055501279,45.86280635981928,43.742181512308775,42.12664044715758,41.29183614710451,37.03066414436586,35.75656526194944,36.77303094295947,33.34858396299576,29.954813321486586,29.396973193491487,28.26320180790711,30.077339883772062,32.815868923218694,35.452957836078085,36.678037157096924,34.528557613298055,32.666054236595606,32.512046209339545,40.447750028738085,40.64916520455818,37.463540573463746,34.10193263976697,31.01500928114981,29.906460211733577,29.82615861246455,29.964110786460946,27.958481735481335,27.669026091677704,29.200888189488687,29.941090860963566,31.358611410650568,31.43308649208735,29.578516002134965,31.942353412363964,31.227313324677773,28.180652607508872,28.456859700693165,28.39084906217062,27.338914237200477,26.83131417964301,27.26942324471666,27.63006425610315,28.98960282063221,30.45385271303242,31.22048240204813,33.18243704394382,34.23855310466969,34.749913448542074,36.12017753588363,33.70229538827219,32.1034832688918,31.568267911797662,28.652463533623628,26.08670572122668,25.300637449540844,24.971482720882552,23.04959327613189,21.223160029948478,21.56929932243799,23.102591642396195,25.533605550703125,22.431557637165422,21.037315807490284,20.67572576221694,18.430634149263774,16.27957219885791,13.59530817224541,13.16678977016428,11.288825891646013,9.112373800294678,8.849420336363421,8.163846119804635,6.986590387534036,5.193901122742468,4.477103986363294,5.938948052905065,5.325099211188879,4.07405136801232,6.843303623734855,9.921088858800056,10.949411503116169,11.341441050980261,12.19033496622256,10.125788368195906,7.9805353517131445,7.306373682595573,12.338924759902943,10.932308146029154,8.281236742988312,12.810817361409052,18.47530469730974,22.239128914371488,19.12576484018856,17.357041644697063,17.89046804362597,16.29056254866096,16.429500327110205,16.342066928946736,15.926918828537456,15.48591514182986,13.276374941904267,12.763613203804518,10.699585054211543,11.026871486929458,12.582953573775537,11.485592003562763,11.921613328698268,10.486476445056333,10.725970296697984,11.595442897407787,12.406251350683002,13.723564788877285,13.708009974073397,12.119369005105645,11.768325893929635,14.096334805609485,11.672441346359417,8.25683873701309,6.91488198098188,5.756209418442479,6.799821711529385,5.698718043329361,3.7338353136922477,0.6997718159365518,-2.81795377335366,-5.121550176185483,-5.395882638185883,-6.115059606715853,-10.091723593617896,-12.163501053326222,-11.67076503437265,-11.587891899098734,-11.750934989570187,-12.322675934285666,-13.77406355451496,-12.451497990342324,-10.460375531329849,-8.279690060693412,-6.222201340160043,-3.8003045869731515,-2.880028929890542,-3.8882490753774674,-3.466727105096726,-3.467475322022715,-5.313541113532652,-2.972188923574631,-4.1560369535961,-6.966056245701015,-7.276580592371413,-7.367881751560913,-4.676105792259552,-3.5116656174984784,-4.976079560212678,-3.839547560959466,-2.7587033428133254,-3.7986945026131873,-5.294061978477975,-5.311423421242738,-4.027579464972494,-5.9720819286980555,-6.6316137158978385,-4.365352014002405,-5.5315009215877815,-6.213827663936197,-7.800446501354713,-7.869929151674241,-8.511867652779173,-8.968646054670717,-8.1908537650463,-7.045323507843821,-7.17825059335986,-6.5550049694248145,-4.175572980000373,-5.481698688235573,-2.962585099962345,-2.6307251414778854,-3.307924913053056,-3.4841579699051635,-3.1234876041815682,-1.8798212267028065,0.6828271559042992,4.385243425762032,3.5496184249670018,-2.3177633978391317,-8.769879643287911,-10.710403836979602,-6.654938337246593,0.11650227315991951,0.3523157789780256,-2.456889988702367,-1.053617590940763,-2.361517021741725,-4.993229978646775,-1.0409779915474462,-1.194975517678955,-4.227303703215656,-0.5631966429816062,0.09264135919450117,-0.7548134251673377,-2.8341871884929937,-4.812643304184715,-3.4672355048436443,-3.30235921243514,-5.584922409386776,-5.831781076757456,-5.105961155034247,-5.726771530109136,-3.4965136665577554,-5.21543758575141,-6.271177196971062,-6.706491379973905,-9.984205729809494,-6.722039375529801,-4.621539793583388,-3.3643843078315423,-2.099205186224315,-0.057758332019640035,-1.5945068262065083,1.0986111753799044,3.4136998476527753,-3.401583572144545,-3.9443833721617727,-3.5064029027227575,-1.027052918687872,-2.4973648164031133,-4.596524820770195,-2.3339112088233884,0.13852822852372632,0.606435689484747,-3.759375210307478,-4.508874653675066,-1.6402190796414058,-1.7921617605615345,-4.607212562383731,-5.0811541687185615,-5.100874888592062,-6.751940741657579,-7.162085017208651,-6.421692481425374,-7.9033726919205245,-6.912119899788976,-6.003159320176683,-8.762468455896698,-6.858194812269483,-2.217211507499043,1.6652800937836683,4.508108551179715,4.465183155427219,3.729065700587734,5.4454169081361385,4.369680205875744,4.781827063695493,7.2910434393336585,7.866789144456944,6.419115273635225,5.294258872582738,4.525405200353403,5.767433158255087,5.881368213451529,3.773307737268763,2.312370115603404,2.1504511383083478,1.5650563510773414,1.6471556667423992,2.427024921724425,2.503691656380362,2.422795885264996,1.3358543191386776,0.5150260687183915,0.8471712425698555,-1.664797743175876,-0.9609607543570193,-0.15744157256083174,-3.1817029842573405,-5.71872984484858,-5.80698980859143,-2.9583248912971327,-0.22615360807760299,0.08481198096778225,1.9928378713001607,3.517055342727118,2.887860560491646,3.2734641279098216,4.158603057662935,4.187951458001809,4.409483229723952,2.538375556930352,0.9052419893380076,1.2467014928716051,1.2637349228015193,0.4921011416263743,0.9008489947241959,3.2943845965238405,4.795147527547085,6.283863369060193,5.144949602757068,4.342289052867084,4.03406453003303,0.8749762574338683,-0.6994476453921168,-1.0020323735060437,-1.4536397007987787,-3.566892884169963,-2.9751096813446765,-3.3066163111582085,-4.685849458447115,-3.7714484870448106,-4.199504489860299,-4.423152811572796,-2.8764941839376714,-2.510697320253883"
epctl04_w_win_1_F8Ref,4770,"17.613816083448455,29.80319519812083,22.956006035088897,24.15145825969735,19.90346687891948,19.968186333316517,20.958655222999404,22.27235889824949,27.275340861323027,29.205930555576295,33.00811409950556,31.18877701269635,28.64403883784994,29.803472003071672,31.21873924400536,28.23732331660957,25.79103375722075,27.635519863254697,24.437120040231125,25.88846363147618,22.775133708961455,20.340776908670477,24.180814624032138,23.472786078265283,23.08804049381687,27.219495546088456,30.530871364166057,31.19971294834441,33.999503403532394,32.0607470245821,30.602379772987064,30.696529060960412,28.990304624895124,28.702274125173897,25.44572043900824,25.449074328224693,22.015853193107763,16.28955660432215,16.227532605845347,18.204348658385108,19.73084221398276,16.78596755936931,14.66909413541838,18.95851173023821,20.706133221269692,22.49110846795932,25.11282396863539,25.494577545061322,22.382645972923648,23.533627099346496,28.217067679419934,25.140032644357778,21.797416200663942,23.50526341789269,18.202507190961054,18.512324813574477,18.730892045199564,16.068148765934808,18.011075206807106,19.243847775315526,21.015308268234843,24.175838746471527,28.370075306898475,35.07289492387561,37.04579396877361,37.52041111219736,36.21209784132269,35.01875479566889,36.02917979594135,34.96218320372363,35.2120012128202,33.06320741219767,32.45993538018735,30.238847153833785,26.385211381265254,23.09488516715064,22.817313112813476,23.195004456728423,25.370153883925372,23.86738932585027,22.93693412732447,22.088435371390293,17.53213822704243,21.1053259621149,24.230649987367535,27.33717927731081,30.078375296189556,32.69795785681847,33.07226068009195,29.08178707579939,25.48063038162144,24.118238122730293,25.717191083869256,25.330624242179514,27.36959608164495,28.553227294551718,27.417545340724576,26.753614261164525,22.320071675848048,21.591039523967876,22.586797859818933,23.352577044269733,25.866269677326454,23.788416929409507,24.004292080240727,23.73721231147433,25.078634474000747,25.95833123809695,27.484432632384515,32.2751311055018,31.70479077598418,30.576512901523802,29.767626624128063,28.86829968506654,26.44789502222674,22.53844695143729,23.771924233255913,25.069849271910808,25.519479170051284,25.607510845363286,28.839740412686076,30.106410497941337,25.441137839911324,28.44849217695487,34.73754032533692,37.65498658778336,38.95100325304678,36.84207664395844,36.682573984486154,34.714049018967714,33.40519142834154,37.93400861348583,36.25405680402063,31.43992375162977,31.091487951586597,28.89330036657655,22.510953127599482,22.896074786624272,22.723755597297366,24.54565964671628,24.309723880851447,22.370756390674455,25.6270577476025,29.08908264762735,31.94044386645224,28.90572016595729,29.873218048838122,31.326983155074327,29.01930469307341,27.549108942833282,22.723478366092927,24.617733122842285,22.28616410299693,21.1654371056831,22.840698961441273,23.056513338865326,22.33933452293002,20.203403489631146,24.63117150336382,32.16750559387392,30.857416739840954,29.539747471050667,31.68742261156941,32.212340356300935,29.471538034225528,26.883667479829363,28.80654351656624,31.454208348919906,26.231170462301137,24.185853113704884,24.67112710089938,19.22425575135329,20.0794444692127,18.166372787059778,19.54503925979275,21.80372215052773,18.41725746804195,20.367506318671886,23.104459769935765,20.382959130223238,23.13072644687916,22.832049014765644,24.340200739191864,25.06782000527094,22.6117674175412,23.5838143651772,24.22901091151995,24.53741476478532,25.17492426613083,26.45969168193081,22.359218949781585,19.693432269125214,22.42513352283632,23.797964563304486,25.129471152737302,27.033719988960414,30.95818728598008,34.0025567330723,30.28728271679766,31.95741201900363,31.987533116077227,26.846825988249872,26.614104690358104,26.300073675211404,25.301602284450706,25.65934483100359,23.819500803514007,24.88639765240058,26.635140289193178,26.17632901314477,24.621509780271914,22.31588970960801,24.910841479610905,27.746222675553707,27.0916365781373,32.95234419075259,33.0555011737743,32.648556766049815,35.365913802580266,33.15795961418661,36.4196384644575,39.85840541005209,35.37571981046673,30.391177467185145,27.674893605278733,26.69228958144292,27.42878999953837,25.798267315903058,26.951106562203414,24.953500881892154,24.061662245649334,25.023576217853307,25.275497844903256,25.873005006809866,28.087108282180523,29.473991338207846,32.16230593286701,34.24403318372329,32.96566370372487,32.813224659530256,27.613643270735185,24.137371415254478,22.218575138260636,21.441672213981395,21.49666442892977,20.583791301760673,21.103751521974676,20.86818400565152,19.699922569005896,16.567130902021955,19.87235611012953,24.128328520783207,27.26350322188975,27.198969558406425,28.313320057577616,26.154222077771674,26.79367666050254,25.805679443258935,23.369569710541608,24.496378864124523,25.324838637331805,27.2834267186088,26.113530686605603,24.7792148336372,25.441384721936156,27.92506157555138,25.73045450080432,25.002546955287748,25.476612690592827,29.937434362400644,34.75202081117136,32.794842100479336,32.86400406573854,33.6133171182537,29.492180000246034,25.930281266131693,23.935391060524324,23.118136396841862,25.540391003237165,23.158412718788398,24.039126532383836,25.176531026139973,24.599105539629917,26.894971384338806,28.010699981941343,29.99134889740137,29.26406269292692,30.818603271967152,33.39834592159553,32.62177159793306,31.636204883618262,31.620847927216378,30.14789064457328,27.847150342877665,25.76040820995392,26.67686406345354,27.05048984731439,27.482716479337636,26.888273820566745,26.210866991868865,27.175297974689553,25.274716990610678,25.39690452701464,27.816533118085847,27.823563559018712,26.820609034914234,26.633275841239495,25.36591041156283,26.74642472201803,30.071171229648208,28.52404905001314,32.2703863644115,32.75265086317993,33.75403360924686,35.254696638128635,34.37496244539782,31.46774063905995,32.29052105167871,32.898300466689776,30.627925443839136,30.011488462899905,28.707039539045862,27.322077047417398,30.271676984161722,28.612358319713852,26.30956451773323,26.10123794313186,26.169237872261924,22.55515665912451,22.761190382259787,24.805781370504494,25.282699825892916,27.480258930085494,27.542740690957366,25.687940651663087,24.11863627735592,22.41856255583069,20.445454282165514,19.02759736508583,19.046926745769596,18.720322120850106,19.166654848256172,21.062717855954908,24.55085575552013,25.075959604242524,26.061345862509874,24.137297249528707,20.41437007405144,20.87048633574297,21.564413010148588,22.29372208789488,22.497060109487563,25.993258737887544,29.92507184910095,29.30012346026949,27.54973402549604,25.41148195851965,24.556868853681905,22.979587139053972,25.22134417398836,23.865654231006697,21.39152680233599,24.568978042285114,25.904901732102566,24.69819235829283,26.56569069699065,24.519023576718485,22.389319505488224,24.903744494353607,24.153173250183617,26.898501247231366,29.60625479008004,29.197758979674035,30.283495897530532,32.71916356727891,30.217815749449986,27.700069388260633,29.861169805086917,30.880496611515436,31.96754147029973,29.787034963733376,28.78472242246616,28.86886404354212,27.157727744964912,26.03593612851184,22.96968978541289,23.84460921882711,25.296712097833417,25.870397009855367,28.39535108671182,26.180235289329996,23.573947737228778,20.17848396439395,18.901744488387084,17.12116773670954,18.661581083492468,18.10824228183372,17.034369680318324,18.53065547719897,21.508513555710532"
epctl04_n1_win_1_F8Ref,3750,"-3.2605248817313317,-3.373434981710702,0.35822132879145496,-4.604576473396777,-1.8997728400412224,3.185190860230872,-1.0603019248614671,-0.24674321522655468,3.3555860119762557,1.586761919939147,-0.8603937529515612,-0.47316154326073734,-0.35171667503662646,-1.2818653662493058,3.004590460685014,4.816400779250809,6.033037016477517,7.633139165127664,5.921089432332018,5.749060478848874,4.507030325856808,5.113673505221214,10.609128974773148,10.61652448115238,10.297358005492773,12.242155346643182,11.644676393795681,11.77957891139384,12.076302724085568,11.6193400832694,9.820129954984939,9.422601552648917,11.687990192137915,11.684149610233353,10.249812927834785,9.788846069707962,9.751126226925763,9.18957740087086,10.181425253540347,7.886643824240942,4.35683220276026,5.1167134487736305,9.068479633450975,10.811686278227048,12.65650109245252,13.008416187652147,10.43282283404554,9.216300637032642,8.450588469046734,4.902960322034238,4.95652387100228,7.611601080582675,9.77287358177831,9.225225738841733,9.514661834427287,9.846624545559113,8.198730332119144,7.999580457073845,6.143900295151007,5.173432602129004,6.041517383524297,4.720810378399724,3.7832610007109824,4.18915329147486,3.6486331018641995,5.681439908867931,6.25961525287027,7.504780378993666,10.56583233631759,12.648664090021482,14.685241809139352,15.179063373874467,13.399456187523379,12.820629624835577,9.384514364833715,6.033846658579715,6.672919287499438,7.1548882419739135,6.025204800527552,9.545729276150848,15.805442472855972,16.467877108526178,18.69132928192857,22.110468642664973,24.403158122480214,31.14757164566219,31.91584995048749,30.09849499461012,28.96136016285869,25.976582482761945,20.69101533897923,16.91626274258006,17.797447827749462,13.040692440794151,10.570690672613992,12.552662013443566,7.452076943793432,3.4530405176750194,4.166122586089615,5.301367642093131,8.368367222872486,12.036665237310343,12.949096889486015,15.429176012779497,13.891280034791821,14.733380990820207,14.9738528000428,15.821016733757821,16.557077042083556,15.277645383599207,16.281697128329153,15.619903003070412,12.753247720240855,12.74674160182687,11.546623541606973,11.866083280148754,14.30450308374772,15.92159662565095,19.973848547279072,18.61434293708361,18.313868406776603,19.27229348033849,17.634160799499053,16.253454032407078,16.366326037995048,15.426261952404447,13.951779604006232,15.351328104140446,13.918843441316074,11.31887596142138,12.54388022549293,16.752658590434955,21.733561532712066,23.29276344939894,24.998151186868466,29.004784815512547,31.312019727756017,29.713516884027904,28.270013425277714,27.701358276309357,26.8010211506478,28.39716670609078,25.604025051458876,25.167548475234433,25.86524610648119,22.556670151343923,23.852282452532073,22.74724778726821,23.689096999905733,26.4532334648221,27.550178015367514,28.209766941750996,28.378763157591155,27.089031380021833,24.468965543511796,23.844802234772917,22.680575655828925,22.5321138309214,22.968198627640433,21.54726060454359,18.68061284499955,18.337713802278866,17.373392176142413,17.033852938558994,18.168479959479637,17.294481413875552,19.666685006746647,21.71952687481522,23.738479435511397,29.718568415100705,32.392842992641334,34.386241008965555,36.03187719226212,35.49130654781432,34.20121414711375,32.522316963257474,31.396221095324183,34.808448750317545,38.3058956002449,40.09886158739756,44.03004510692349,44.93667430677306,45.2351497935665,43.6434368335838,42.464391763769335,40.52199931144683,43.185631681585654,44.07690959517164,43.700659733123565,44.31027165258131,40.58362625027462,39.354285998714396,41.08072988325062,41.11789715240089,42.28673585338459,43.70960643174874,44.38683207493545,44.58372481048241,44.66696617985398,45.070215646246,45.13366603826516,45.7499615126877,47.64934678708564,50.192404429358646,51.14835713595119,51.20128722177793,49.00877653806372,47.68650654181127,46.0361514466444,46.06395504601556,47.656626572814794,45.820473964934585,44.113064074803226,41.41682058260157,39.84954717064016,40.23306094812121,39.43289500720127,35.674822640412074,33.95267619667653,35.8294107361057,36.155173665388475,35.9107973084726,35.14845246564234,35.65462162534255,39.83842636520658,41.84509899217918,41.499877285468266,44.044695501958024,45.96428052141144,47.211950855914125,46.85028949695114,45.6708896571849,45.700582557577846,45.155425045417104,45.530686113307276,45.03132082040021,42.44594403363434,42.292033286647104,42.88446893421842,42.869086299827494,45.4470978999845,45.50623443960227,46.233097373913346,44.09502606307838,41.154114111717675,37.703605494653786,37.30162919549594,39.986349168194266,39.58327192675573,40.45503245177791,41.27148146020569,41.5394524843225,42.77684960804408,45.282645357192386,46.70930180027157,49.12958876660895,48.72498047181182,52.16023852719055,54.40046405277685,54.36969091010554,54.58355008470406,53.62241151824093,54.01400261271315,54.888229668175825,55.628920636977696,54.44422912513017,55.37659394490412,56.80331149408023,58.429002404641615,59.36533337918939,58.908787880780345,57.35956412822485,55.533540463352665,54.96667890270716,55.65459755765415,54.8265667475283,57.276453612327686,58.0092643726429,55.02101739359357,54.92473154690152,52.266049383526806,52.65620502738128,53.14740158363046,51.27545979887754,50.480350501583466,51.89689449407677,52.273450235732405,53.965887388401335,54.73903477537229,55.089584078450585,53.43225318525998,50.98734015283894,49.83688963118241,48.61379007238362,50.161683871167924,52.45498206867286,53.04671708707714,50.52795630695555,47.696958150090374,50.0190826976124,50.42946969272092,51.045869065125046,49.92086799870119,47.67194202202075,48.93423431594051,49.87330703329431,50.614917328868245,50.59098459341626,52.014032545337564,53.14265383805342,50.004918121704655,49.11352211152355,52.36877152303771,53.45573647636379,50.29616792652651,50.658697497603754,52.03163071279933,50.846932892496895,49.02769129100981,46.8508563521873,45.574102131891145,44.02679764172768,42.47017934459686,42.96512752010207,45.024199587548246,45.49207146313558,44.74050234830931,46.106326271161635,45.46643236236525,44.350668629109435,45.13325388251701,44.99026894338926,45.50294246955093,49.969514957622465,51.126490866964,51.26439103524981,51.29113198215194,49.57299787515898,50.670806364372055,54.31167148304638,57.719821547157565,56.55320819463213,54.75981289752372,55.60777350378939,55.98063012485881,56.198332126036895,56.560907513444896,55.826444364527724,53.8923881445909,52.66211243338732,53.661484751423124,51.971602868194935,50.44918795238762,50.095683786696505,50.483407835007235,49.34964702887793,44.99826298573256,48.144520826581015,50.53098652845499,47.96544482237575,48.262904731024506,49.27052692085515,47.68504854176567,46.110891590616376,47.38339667892685,48.69883792326695,50.49897818025698,50.46641445980186,54.81959024539255,54.42586981871566,51.558196887063545,53.96917326684749,51.755954075929665,52.97742172494658,54.22383455375855,54.24623681559326,54.75404597911744,53.72328716542608,51.91436776566699,54.38628979399971,56.57357027132337,55.77319722027645,57.7410721646804,59.00789324847963,58.98540875594974,58.167279428474224,56.16126651878287,52.284438856390715,50.077677435015524,48.917561964726225,48.88730568142974,49.65262460421004,49.42287995183352,48.100404977292655,48.03081103419574,49.54065110711736,45.19884761658587,46.8934111857701,46.05472363330223,51.3834193336861"
