File,Channel,FractionArtifactFree,Quality,TotalEpochs,BadEpochs
EPCTL21_artndxn.mat,51,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,52,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,53,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,54,0.9650756693830035,poor,83,125
EPCTL21_artndxn.mat,55,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,56,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,57,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,58,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,59,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,60,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,61,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,62,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,63,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,64,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,65,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,66,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,67,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,68,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,69,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,70,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,71,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,72,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,73,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,74,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,75,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,76,0.9650756693830035,poor,83,125
EPCTL21_artndxn.mat,77,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,78,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,79,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,80,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,81,0.9674039580908033,poor,83,125
EPCTL21_artndxn.mat,82,0.9674039580908033,poor,83,125
EPCTL13_artndxn.mat,0,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,1,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,2,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,3,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,4,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,5,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,6,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,7,0.8951351351351351,poor,83,287
EPCTL13_artndxn.mat,8,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,9,0.8897297297297297,poor,83,287
EPCTL13_artndxn.mat,10,0.8951351351351351,poor,83,287
EPCTL13_artndxn.mat,11,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,12,0.8951351351351351,poor,83,287
EPCTL13_artndxn.mat,13,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,14,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,15,0.8951351351351351,poor,83,287
EPCTL13_artndxn.mat,16,0.7881081081081082,poor,83,287
EPCTL13_artndxn.mat,17,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,18,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,19,0.894054054054054,poor,83,287
EPCTL13_artndxn.mat,20,0.8908108108108108,poor,83,287
EPCTL13_artndxn.mat,21,0.892972972972973,poor,83,287
EPCTL13_artndxn.mat,22,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,23,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,24,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,25,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,26,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,27,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,28,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,29,0.8864864864864865,poor,83,287
EPCTL13_artndxn.mat,30,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,31,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,32,0.8627027027027027,poor,83,287
EPCTL13_artndxn.mat,33,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,34,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,35,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,36,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,37,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,38,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,39,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,40,0.8951351351351351,poor,83,287
EPCTL13_artndxn.mat,41,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,42,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,43,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,44,0.8951351351351351,poor,83,287
EPCTL13_artndxn.mat,45,0.8918918918918919,poor,83,287
EPCTL13_artndxn.mat,46,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,47,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,48,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,49,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,50,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,51,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,52,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,53,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,54,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,55,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,56,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,57,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,58,0.8951351351351351,poor,83,287
EPCTL13_artndxn.mat,59,0.8864864864864865,poor,83,287
EPCTL13_artndxn.mat,60,0.8918918918918919,poor,83,287
EPCTL13_artndxn.mat,61,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,62,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,63,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,64,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,65,0.892972972972973,poor,83,287
EPCTL13_artndxn.mat,66,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,67,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,68,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,69,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,70,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,71,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,72,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,73,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,74,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,75,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,76,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,77,0.8951351351351351,poor,83,287
EPCTL13_artndxn.mat,78,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,79,0.8745945945945945,poor,83,287
EPCTL13_artndxn.mat,80,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,81,0.8962162162162162,poor,83,287
EPCTL13_artndxn.mat,82,0.8962162162162162,poor,83,287
EPCTL28_artndxn.mat,0,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,1,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,2,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,3,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,4,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,5,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,6,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,7,0.8070776255707762,poor,83,191
EPCTL28_artndxn.mat,8,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,9,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,10,0.8070776255707762,poor,83,191
EPCTL28_artndxn.mat,11,0.8070776255707762,poor,83,191
EPCTL28_artndxn.mat,12,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,13,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,14,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,15,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,16,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,17,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,18,0.8070776255707762,poor,83,191
EPCTL28_artndxn.mat,19,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,20,0.8070776255707762,poor,83,191
EPCTL28_artndxn.mat,21,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,22,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,23,0.8059360730593608,poor,83,191
EPCTL28_artndxn.mat,24,0.7990867579908676,poor,83,191
EPCTL28_artndxn.mat,25,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,26,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,27,0.8070776255707762,poor,83,191
EPCTL28_artndxn.mat,28,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,29,0.8036529680365296,poor,83,191
EPCTL28_artndxn.mat,30,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,31,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,32,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,33,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,34,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,35,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,36,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,37,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,38,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,39,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,40,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,41,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,42,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,43,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,44,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,45,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,46,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,47,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,48,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,49,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,50,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,51,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,52,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,53,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,54,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,55,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,56,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,57,0.8025114155251142,poor,83,191
EPCTL28_artndxn.mat,58,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,59,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,60,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,61,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,62,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,63,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,64,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,65,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,66,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,67,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,68,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,69,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,70,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,71,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,72,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,73,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,74,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,75,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,76,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,77,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,78,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,79,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,80,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,81,0.8082191780821918,poor,83,191
EPCTL28_artndxn.mat,82,0.8082191780821918,poor,83,191
EPCTL06_artndxn.mat,0,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,1,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,2,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,3,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,4,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,5,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,6,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,7,0.8933623503808488,poor,83,537
EPCTL06_artndxn.mat,8,0.8922742110990207,poor,83,537
EPCTL06_artndxn.mat,9,0.8922742110990207,poor,83,537
EPCTL06_artndxn.mat,10,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,11,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,12,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,13,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,14,0.8356909684439608,poor,83,537
EPCTL06_artndxn.mat,15,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,16,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,17,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,18,0.8639825897714908,poor,83,537
EPCTL06_artndxn.mat,19,0.8933623503808488,poor,83,537
EPCTL06_artndxn.mat,20,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,21,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,22,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,23,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,24,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,25,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,26,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,27,0.749727965179543,poor,83,537
EPCTL06_artndxn.mat,28,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,29,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,30,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,31,0.8933623503808488,poor,83,537
EPCTL06_artndxn.mat,32,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,33,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,34,0.8857453754080522,poor,83,537
EPCTL06_artndxn.mat,35,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,36,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,37,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,38,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,39,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,40,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,41,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,42,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,43,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,44,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,45,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,46,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,47,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,48,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,49,0.8759521218715995,poor,83,537
EPCTL06_artndxn.mat,50,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,51,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,52,0.8933623503808488,poor,83,537
EPCTL06_artndxn.mat,53,0.8900979325353645,poor,83,537
EPCTL06_artndxn.mat,54,0.8890097932535365,poor,83,537
EPCTL06_artndxn.mat,55,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,56,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,57,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,58,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,59,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,60,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,61,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,62,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,63,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,64,0.8933623503808488,poor,83,537
EPCTL06_artndxn.mat,65,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,66,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,67,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,68,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,69,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,70,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,71,0.8879216539717084,poor,83,537
EPCTL06_artndxn.mat,72,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,73,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,74,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,75,0.8933623503808488,poor,83,537
EPCTL06_artndxn.mat,76,0.8933623503808488,poor,83,537
EPCTL06_artndxn.mat,77,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,78,0.661588683351469,poor,83,537
EPCTL06_artndxn.mat,79,0.8922742110990207,poor,83,537
EPCTL06_artndxn.mat,80,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,81,0.8944504896626768,poor,83,537
EPCTL06_artndxn.mat,82,0.8944504896626768,poor,83,537
EPCTl03_artndxn.mat,0,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,1,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,2,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,3,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,4,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,5,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,6,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,7,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,8,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,9,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,10,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,11,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,12,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,13,0.9015421115065243,poor,83,328
EPCTl03_artndxn.mat,14,0.900355871886121,poor,83,328
EPCTl03_artndxn.mat,15,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,16,0.9015421115065243,poor,83,328
EPCTl03_artndxn.mat,17,0.9015421115065243,poor,83,328
EPCTl03_artndxn.mat,18,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,19,0.8896797153024911,poor,83,328
EPCTl03_artndxn.mat,20,0.896797153024911,poor,83,328
EPCTl03_artndxn.mat,21,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,22,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,23,0.8991696322657177,poor,83,328
EPCTl03_artndxn.mat,24,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,25,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,26,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,27,0.9015421115065243,poor,83,328
EPCTl03_artndxn.mat,28,0.9015421115065243,poor,83,328
EPCTl03_artndxn.mat,29,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,30,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,31,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,32,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,33,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,34,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,35,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,36,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,37,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,38,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,39,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,40,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,41,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,42,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,43,0.8979833926453143,poor,83,328
EPCTl03_artndxn.mat,44,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,45,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,46,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,47,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,48,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,49,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,50,0.8873072360616845,poor,83,328
EPCTl03_artndxn.mat,51,0.900355871886121,poor,83,328
EPCTl03_artndxn.mat,52,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,53,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,54,0.896797153024911,poor,83,328
EPCTl03_artndxn.mat,55,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,56,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,57,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,58,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,59,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,60,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,61,0.8837485172004745,poor,83,328
EPCTl03_artndxn.mat,62,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,63,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,64,0.7200474495848161,poor,83,328
EPCTl03_artndxn.mat,65,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,66,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,67,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,68,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,69,0.900355871886121,poor,83,328
EPCTl03_artndxn.mat,70,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,71,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,72,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,73,0.900355871886121,poor,83,328
EPCTl03_artndxn.mat,74,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,75,0.9015421115065243,poor,83,328
EPCTl03_artndxn.mat,76,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,77,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,78,0.900355871886121,poor,83,328
EPCTl03_artndxn.mat,79,0.867141162514828,poor,83,328
EPCTl03_artndxn.mat,80,0.9027283511269276,poor,83,328
EPCTl03_artndxn.mat,81,0.9015421115065243,poor,83,328
EPCTl03_artndxn.mat,82,0.9027283511269276,poor,83,328
EPCTL24_artndxn.mat,0,0.9560776302349336,poor,83,745
EPCTL24_artndxn.mat,1,0.9560776302349336,poor,83,745
EPCTL24_artndxn.mat,2,0.9560776302349336,poor,83,745
EPCTL24_artndxn.mat,3,0.9560776302349336,poor,83,745
EPCTL24_artndxn.mat,4,0.9560776302349336,poor,83,745
EPCTL24_artndxn.mat,5,0.9560776302349336,poor,83,745
EPCTL24_artndxn.mat,6,0.9560776302349336,poor,83,745
